
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2005/05/31	1061.61	1070.50	1057.75	1060.74	11403835	4394429440.00
2005/06/01	1059.61	1063.52	1035.71	1039.19	12365833	4852104704.00
2005/06/02	1036.73	1036.73	1008.75	1016.06	16123371	5874594816.00
2005/06/03	1013.90	1019.92	1000.52	1013.64	13550990	4740750848.00
2005/06/06	1010.38	1034.85	998.23	1034.38	15985146	5367403520.00
2005/06/07	1036.62	1055.63	1029.54	1030.94	20631147	7798912512.00
2005/06/08	1044.18	1118.69	1040.16	1115.58	53338598	19937271808.00
2005/06/09	1118.81	1146.42	1103.68	1131.05	50963640	20344209408.00
2005/06/10	1130.55	1130.55	1101.83	1108.29	34298973	14043388928.00
2005/06/13	1105.96	1112.10	1085.87	1106.29	23995555	9288625152.00
2005/06/14	1108.34	1119.68	1092.40	1093.46	21637110	8982377472.00
2005/06/15	1090.46	1090.46	1070.06	1072.84	18191269	7560107520.00
2005/06/16	1071.77	1086.35	1064.03	1086.01	16537317	7174731264.00
2005/06/17	1090.11	1094.67	1079.08	1085.61	20425842	8688283648.00
2005/06/20	1087.85	1115.86	1073.41	1115.62	28472659	10673141760.00
2005/06/21	1115.67	1115.67	1098.90	1101.49	19144774	7607965696.00
2005/06/22	1098.96	1103.25	1090.74	1102.03	15100993	6109750784.00
2005/06/23	1100.56	1106.75	1092.48	1093.70	14911267	5730503168.00
2005/06/24	1091.99	1102.23	1087.69	1101.88	13158105	5236026880.00
2005/06/27	1108.46	1129.96	1108.46	1124.64	27422458	10938724352.00
2005/06/28	1120.94	1120.94	1105.34	1108.59	16718826	6557212672.00
2005/06/29	1111.67	1113.52	1103.91	1104.99	16478113	6768423424.00
2005/06/30	1103.48	1103.48	1078.10	1080.94	17020135	6645071872.00
2005/07/01	1077.31	1077.31	1053.63	1055.59	16941321	6381373440.00
2005/07/04	1050.24	1050.24	1030.18	1047.28	14592935	5256779264.00
2005/07/05	1043.88	1047.82	1032.52	1039.04	11755998	5236717056.00
2005/07/06	1040.70	1044.78	1028.22	1033.55	11407461	4419502080.00
2005/07/07	1033.22	1044.05	1030.50	1038.60	9822027	3765107968.00
2005/07/08	1036.41	1036.41	1015.40	1017.98	12306162	4478363648.00
2005/07/11	1026.79	1043.21	1009.04	1011.50	13948755	4974008320.00
2005/07/12	1007.90	1048.92	1004.08	1046.16	23203534	8530453504.00
2005/07/13	1044.58	1045.94	1033.81	1037.39	15710608	5835467776.00
2005/07/14	1035.53	1049.88	1033.17	1040.42	16554577	5830808576.00
2005/07/15	1039.61	1046.36	1021.99	1026.11	14754487	5383762944.00
2005/07/18	1023.38	1023.38	1008.52	1012.10	12263001	4354767360.00
2005/07/19	1011.01	1020.67	1004.66	1014.35	12041997	4143305984.00
2005/07/20	1013.98	1025.10	1008.68	1021.05	13627627	4662888448.00
2005/07/21	1020.69	1022.04	1009.99	1020.63	14906353	5103446016.00
2005/07/22	1026.13	1054.64	1024.00	1046.32	32653357	11508054016.00
2005/07/25	1045.27	1048.97	1040.59	1045.40	17573902	6386698752.00
2005/07/26	1046.54	1078.06	1046.54	1072.81	32541661	11513104384.00
2005/07/27	1072.56	1090.19	1068.50	1089.91	29030697	10539381760.00
2005/07/28	1090.11	1097.63	1083.36	1086.55	30300031	11063745536.00
2005/07/29	1084.97	1088.48	1077.12	1083.03	21468602	7503209984.00
2005/08/01	1082.80	1094.15	1081.12	1088.95	17586409	6370277888.00
2005/08/02	1089.53	1104.04	1084.80	1104.04	24788137	8112752640.00
2005/08/03	1106.32	1120.68	1103.90	1107.70	41190688	13494905856.00
2005/08/04	1104.91	1108.16	1099.13	1102.59	25266484	8302179328.00
2005/08/05	1102.62	1129.07	1102.60	1128.74	35484585	13071075328.00
2005/08/08	1131.80	1146.73	1131.80	1138.88	36295992	14258968576.00
2005/08/09	1139.12	1152.94	1130.58	1152.53	30836892	12324495360.00
2005/08/10	1153.21	1165.13	1144.95	1165.03	36379071	13919625216.00
2005/08/11	1165.44	1184.26	1164.10	1183.58	43196539	17368438784.00
2005/08/12	1185.27	1192.05	1161.79	1167.92	47087276	18561890304.00
2005/08/15	1167.03	1187.80	1163.85	1187.01	38830768	15482152960.00
2005/08/16	1188.02	1192.92	1170.11	1177.28	38349282	16310369280.00
2005/08/17	1175.18	1193.57	1160.08	1192.83	39023495	15284434944.00
2005/08/18	1194.44	1201.76	1146.56	1148.04	65532932	23508379648.00
2005/08/19	1144.46	1157.37	1132.86	1150.18	36460372	14032828416.00
2005/08/22	1148.97	1162.04	1142.68	1158.60	30586568	11075640320.00
2005/08/23	1158.83	1159.63	1139.24	1149.96	26975541	9959641088.00
2005/08/24	1151.45	1171.43	1151.45	1167.14	30045607	10587068416.00
2005/08/25	1168.00	1172.69	1157.18	1172.47	27205644	10760000512.00
2005/08/26	1173.01	1174.54	1163.99	1171.86	25999969	10561940480.00
2005/08/29	1172.00	1172.01	1147.93	1154.43	28189079	10345030656.00
2005/08/30	1151.62	1153.77	1145.27	1146.39	19966514	8246959104.00
2005/08/31	1145.81	1163.52	1140.10	1162.80	23585833	9744396288.00
2005/09/01	1163.70	1185.76	1160.05	1184.93	37887348	15371854848.00
2005/09/02	1187.06	1188.91	1179.11	1188.85	30913306	13004142592.00
2005/09/05	1189.06	1196.87	1184.01	1196.22	29036633	11920468992.00
2005/09/06	1197.23	1201.82	1172.06	1173.32	36324802	15502308352.00
2005/09/07	1170.77	1194.59	1168.58	1194.31	30896374	13369523200.00
2005/09/08	1196.27	1201.46	1184.79	1194.41	34760179	14840678400.00
2005/09/09	1194.49	1204.46	1184.42	1189.63	24903385	10352292864.00
2005/09/12	1189.75	1191.93	1181.43	1188.21	18375693	7836688896.00
2005/09/13	1188.25	1207.40	1186.22	1207.16	28419117	11914795008.00
2005/09/14	1209.27	1217.41	1204.55	1217.26	35196452	15208369152.00
2005/09/15	1217.52	1218.94	1210.72	1217.28	29106371	13043176448.00
2005/09/16	1217.42	1217.76	1208.56	1212.95	23622871	10552478720.00
2005/09/19	1213.49	1220.97	1210.19	1220.63	27108494	11824922624.00
2005/09/20	1222.26	1223.56	1204.87	1212.62	34692833	15316293632.00
2005/09/21	1210.85	1210.85	1186.98	1187.99	34405606	14455789568.00
2005/09/22	1185.69	1185.69	1147.19	1159.96	33634113	13575989248.00
2005/09/23	1157.30	1164.60	1149.74	1151.98	21071033	8758697984.00
2005/09/26	1150.93	1155.60	1147.27	1155.04	15391121	6925237248.00
2005/09/27	1155.05	1157.80	1132.53	1133.24	19902791	8667446272.00
2005/09/28	1131.32	1142.49	1129.05	1131.77	15950905	6919187456.00
2005/09/29	1134.44	1155.78	1134.44	1155.48	20109745	8749474816.00
2005/09/30	1156.77	1158.70	1150.63	1155.61	15411530	7022387712.00
2005/10/10	1153.67	1153.67	1137.29	1138.95	13451350	5590987264.00
2005/10/11	1137.95	1157.30	1133.90	1157.19	16095767	6606691840.00
2005/10/12	1157.48	1165.67	1152.25	1161.85	23097721	9698639872.00
2005/10/13	1162.02	1165.35	1152.09	1152.61	21290051	8942640128.00
2005/10/14	1152.37	1154.32	1135.51	1139.55	17911524	7948783104.00
2005/10/17	1138.38	1138.38	1121.97	1131.38	17065550	7563208704.00
2005/10/18	1131.26	1142.04	1129.67	1141.20	20479312	9376602112.00
2005/10/19	1141.05	1150.59	1132.48	1134.61	21505058	9282545664.00
2005/10/20	1133.45	1136.31	1119.38	1135.95	20474155	8733686784.00
2005/10/21	1135.61	1145.99	1132.36	1141.32	19122785	8732807168.00
2005/10/24	1141.33	1143.46	1133.92	1141.17	18288774	8184105472.00
2005/10/25	1140.17	1140.17	1121.29	1121.92	18774634	8178057216.00
2005/10/26	1119.43	1119.43	1094.57	1097.16	21593837	8873814016.00
2005/10/27	1093.93	1101.27	1087.48	1097.78	19299754	8232142336.00
2005/10/28	1097.58	1102.02	1067.41	1080.87	19988984	8162144256.00
2005/10/31	1079.04	1096.15	1078.29	1092.82	17686980	6729421312.00
2005/11/01	1091.68	1094.15	1074.30	1089.95	17351503	6575444992.00
2005/11/02	1090.00	1108.88	1090.00	1104.79	22339367	8419790848.00
2005/11/03	1104.59	1111.44	1090.82	1095.27	20366587	7766603264.00
2005/11/04	1094.26	1100.43	1087.84	1100.05	17339232	6289129984.00
2005/11/07	1099.53	1100.95	1089.83	1100.65	13970085	5593121792.00
2005/11/08	1099.94	1111.12	1092.54	1110.15	21968002	7107335168.00
2005/11/09	1110.55	1117.06	1107.64	1108.15	27009559	8181406208.00
2005/11/10	1106.94	1106.94	1086.10	1088.30	23324371	7596793856.00
2005/11/11	1085.69	1094.31	1078.58	1090.19	16031785	5575680512.00
2005/11/14	1089.56	1089.71	1083.02	1088.65	12903608	4103565824.00
2005/11/15	1088.51	1099.03	1082.51	1087.51	14840043	5513274880.00
2005/11/16	1086.83	1096.30	1075.43	1095.89	15135481	5517729792.00
2005/11/17	1094.88	1098.68	1090.35	1095.31	13414040	5224323072.00
2005/11/18	1095.52	1122.61	1093.53	1117.00	26656517	10035192832.00
2005/11/21	1117.78	1122.88	1114.24	1119.94	17769712	6639339008.00
2005/11/22	1119.69	1119.69	1098.49	1098.66	17146778	6123895296.00
2005/11/23	1096.56	1106.48	1093.95	1105.75	14543396	5110027264.00
2005/11/24	1105.33	1117.94	1103.76	1113.37	20731050	7288728576.00
2005/11/25	1113.28	1115.08	1107.21	1114.92	18039810	6364377088.00
2005/11/28	1113.83	1119.34	1106.94	1110.82	15023336	5562044416.00
2005/11/29	1109.57	1110.31	1095.34	1096.99	16366392	5117895168.00
2005/11/30	1095.30	1099.58	1090.72	1099.26	14218552	4821993472.00
2005/12/01	1098.78	1104.56	1094.44	1098.75	12172575	4253096960.00
2005/12/02	1099.76	1102.76	1089.56	1094.29	14105770	4899740160.00
2005/12/05	1093.10	1093.10	1077.41	1079.20	16783311	5164676096.00
2005/12/06	1077.58	1089.59	1074.01	1087.79	16489551	5255529472.00
2005/12/07	1087.74	1100.05	1086.73	1099.61	16715757	5040253952.00
2005/12/08	1100.69	1106.34	1092.99	1098.32	15956477	5074885120.00
2005/12/09	1097.52	1114.58	1094.74	1113.48	17412436	6351508480.00
2005/12/12	1115.75	1118.53	1109.08	1116.37	14522102	5634151936.00
2005/12/13	1115.77	1119.42	1106.75	1117.85	14537139	5404312064.00
2005/12/14	1117.47	1127.63	1110.21	1125.39	17973194	7229933056.00
2005/12/15	1125.67	1134.85	1121.56	1123.56	21707302	7966888960.00
2005/12/16	1122.73	1127.94	1118.94	1127.51	14926042	5971908096.00
2005/12/19	1127.84	1134.50	1123.50	1131.75	15363774	5431531520.00
2005/12/20	1131.80	1136.39	1126.99	1136.34	14905019	5450001408.00
2005/12/21	1135.98	1142.39	1128.94	1130.76	16871020	5878196736.00
2005/12/22	1129.56	1136.00	1125.95	1135.24	13601164	5357618176.00
2005/12/23	1135.70	1144.94	1135.07	1144.87	17316727	6826517504.00
2005/12/26	1145.77	1159.78	1145.34	1156.82	21492277	8779696128.00
2005/12/27	1157.49	1158.16	1149.85	1154.29	18089482	7259781632.00
2005/12/28	1155.12	1157.20	1149.27	1157.03	17588341	6778233856.00
2005/12/29	1157.51	1169.87	1157.51	1169.86	26570897	11018260480.00
2005/12/30	1171.57	1173.06	1158.97	1161.06	24001006	10479642624.00
2006/01/04	1163.88	1181.00	1161.91	1180.96	28306438	12354556928.00
2006/01/05	1183.31	1197.84	1180.45	1197.27	38161395	15453437952.00
2006/01/06	1198.81	1215.54	1191.61	1209.42	39717814	17537898496.00
2006/01/09	1210.32	1217.31	1205.25	1215.67	32137163	14461352960.00
2006/01/10	1215.85	1220.76	1203.65	1220.62	30754664	13783416832.00
2006/01/11	1219.81	1223.56	1204.04	1211.05	34431248	15348990976.00
2006/01/12	1208.77	1227.30	1205.28	1226.70	30311315	13149707264.00
2006/01/13	1228.16	1231.22	1214.88	1221.46	32342539	13566513152.00
2006/01/16	1221.11	1221.39	1202.59	1202.87	29453223	12308194304.00
2006/01/17	1200.26	1209.02	1198.84	1208.44	21816648	9609278464.00
2006/01/18	1207.53	1234.53	1206.36	1233.35	30796105	12777076736.00
2006/01/19	1235.08	1251.96	1230.85	1251.58	38144852	15725344768.00
2006/01/20	1251.41	1258.70	1247.20	1255.31	36525891	16467908608.00
2006/01/23	1254.78	1257.35	1244.27	1255.77	33571375	14438198272.00
2006/01/24	1256.01	1262.09	1247.01	1252.06	33255254	16044189696.00
2006/01/25	1251.27	1260.17	1245.92	1258.05	28765523	13843974144.00
2006/02/06	1263.00	1287.67	1263.00	1287.63	34972162	15342790656.00
2006/02/07	1289.45	1297.40	1270.40	1282.10	42966223	20003747840.00
2006/02/08	1282.12	1291.74	1276.02	1290.06	49379064	17747480576.00
2006/02/09	1288.97	1288.97	1266.81	1269.45	31914707	14410179584.00
2006/02/10	1269.54	1284.10	1266.22	1282.66	28989632	13363995648.00
2006/02/13	1283.78	1284.95	1267.56	1279.64	28813107	13194907648.00
2006/02/14	1279.63	1286.42	1275.85	1286.33	24077290	11229665280.00
2006/02/15	1289.14	1300.99	1288.64	1299.17	33030196	14995585024.00
2006/02/16	1298.50	1298.50	1268.56	1270.63	35380312	15933293568.00
2006/02/17	1269.40	1280.04	1265.14	1267.41	28348525	12797580288.00
2006/02/20	1268.11	1279.42	1265.38	1267.54	23235923	10598336512.00
2006/02/21	1266.65	1288.55	1256.81	1288.42	29453696	13146753024.00
2006/02/22	1288.85	1297.94	1282.91	1284.23	40352596	14596114432.00
2006/02/23	1284.13	1289.94	1273.94	1288.85	25445618	10845380608.00
2006/02/24	1289.43	1297.34	1286.96	1296.87	26837327	11642755072.00
2006/02/27	1297.69	1304.61	1293.47	1297.19	32663909	13777284096.00
2006/02/28	1294.81	1299.47	1277.74	1299.03	27928660	12055231488.00
2006/03/01	1299.15	1308.20	1297.76	1306.59	25421240	11849631744.00
2006/03/02	1306.58	1307.64	1281.57	1285.67	30586117	14783294464.00
2006/03/03	1284.61	1295.41	1275.62	1293.30	27259365	12679628800.00
2006/03/06	1292.75	1296.85	1286.64	1288.95	22082885	9835152384.00
2006/03/07	1288.26	1288.26	1257.54	1259.92	25186601	10808659968.00
2006/03/08	1256.69	1258.24	1238.16	1250.38	22291368	9515642880.00
2006/03/09	1247.46	1253.76	1242.68	1245.17	17848019	7754388480.00
2006/03/10	1245.19	1253.91	1240.75	1245.65	15871982	7173452800.00
2006/03/13	1245.30	1260.07	1245.30	1259.67	15162690	6864306688.00
2006/03/14	1260.42	1262.75	1250.28	1259.04	17392624	7336739328.00
2006/03/15	1259.23	1275.52	1258.15	1274.81	21653550	9628102656.00
2006/03/16	1274.61	1277.19	1270.83	1274.19	20146016	9424689152.00
2006/03/17	1273.01	1276.63	1265.61	1269.46	20280723	9368886272.00
2006/03/20	1269.58	1288.97	1264.41	1288.42	22773390	10005315584.00
2006/03/21	1288.56	1297.61	1285.43	1290.40	26864183	12227705856.00
2006/03/22	1289.46	1296.91	1281.13	1296.71	24711262	11144750080.00
2006/03/23	1296.19	1302.79	1289.53	1302.46	28370079	12873510912.00
2006/03/24	1302.14	1308.06	1293.30	1294.70	28252372	12719856640.00
2006/03/27	1296.07	1296.59	1283.68	1295.92	23434081	10528377856.00
2006/03/28	1295.76	1302.65	1293.00	1298.79	30014786	12149305344.00
2006/03/29	1299.38	1313.13	1296.59	1305.57	41645209	17817260032.00
2006/03/30	1305.84	1308.50	1293.83	1294.72	30078631	13809932288.00
2006/03/31	1291.52	1298.75	1285.73	1298.30	29711654	14185808896.00
2006/04/03	1298.68	1319.48	1298.68	1319.47	37268665	17844152320.00
2006/04/04	1319.84	1330.10	1315.33	1329.80	40652236	20198297600.00
2006/04/05	1330.56	1341.50	1326.53	1340.16	41171184	20271009792.00
2006/04/06	1341.74	1348.52	1336.14	1339.74	45711840	22308474880.00
2006/04/07	1340.65	1345.29	1330.51	1342.96	44424928	21067055104.00
2006/04/10	1344.24	1359.41	1339.52	1359.08	48870807	21078847488.00
2006/04/11	1360.98	1366.52	1350.32	1362.23	51288497	23301875712.00
2006/04/12	1361.74	1364.69	1355.66	1360.13	44208324	19183736832.00
2006/04/13	1359.28	1364.32	1331.68	1332.33	46539658	20596875264.00
2006/04/14	1330.09	1360.09	1328.44	1359.54	41985718	18277122048.00
2006/04/17	1360.64	1383.65	1353.40	1378.61	47466489	20662925312.00
2006/04/18	1379.81	1391.38	1370.15	1385.11	40092048	18445641728.00
2006/04/19	1389.13	1399.55	1378.80	1396.70	43904548	21719803904.00
2006/04/20	1398.10	1404.19	1376.96	1385.90	47128760	24065466368.00
2006/04/21	1385.92	1419.89	1383.45	1416.79	51390518	25289248768.00
2006/04/24	1423.41	1429.06	1402.27	1409.79	56096260	28879040512.00
2006/04/25	1405.90	1409.27	1386.13	1399.77	46606909	24777908224.00
2006/04/26	1399.07	1426.63	1397.35	1417.48	51900051	28179697664.00
2006/04/27	1418.90	1424.46	1407.14	1416.73	39473821	21215858688.00
2006/04/28	1403.52	1444.71	1389.35	1440.22	48147409	25367592960.00
2006/05/08	1446.99	1497.20	1446.99	1497.10	56580500	29657878528.00
2006/05/09	1503.24	1532.75	1497.99	1531.16	69793838	36736983040.00
2006/05/10	1537.56	1554.03	1518.33	1545.69	67974044	36367110144.00
2006/05/11	1547.56	1583.76	1536.29	1537.38	81101610	43560693760.00
2006/05/12	1532.88	1603.21	1531.23	1602.83	76502823	42169671680.00
2006/05/15	1616.26	1664.94	1606.57	1664.09	98425643	53333819392.00
2006/05/16	1658.69	1678.60	1604.78	1613.25	96532087	54143881216.00
2006/05/17	1613.23	1640.69	1592.19	1625.15	76542710	43447283712.00
2006/05/18	1611.66	1630.07	1582.96	1617.28	65601261	36158472192.00
2006/05/19	1620.21	1664.61	1610.04	1659.55	84573798	42173100032.00
2006/05/22	1656.75	1674.22	1646.68	1657.69	85337811	44453081088.00
2006/05/23	1647.96	1648.53	1597.10	1604.55	77077510	39608782848.00
2006/05/24	1609.74	1634.59	1562.39	1590.92	62341177	33350254592.00
2006/05/25	1585.47	1598.56	1563.86	1591.43	43743361	23253481472.00
2006/05/26	1596.56	1614.55	1593.09	1613.89	48077100	24702945280.00
2006/05/29	1622.11	1648.84	1609.01	1648.54	55500193	29680023552.00
2006/05/30	1654.98	1663.93	1634.90	1657.29	56292291	32281305088.00
2006/05/31	1656.28	1667.23	1628.68	1641.30	59935536	33377560576.00
2006/06/01	1639.67	1684.71	1635.75	1684.19	72340095	38857326592.00
2006/06/02	1688.78	1695.58	1659.14	1669.40	82663153	45318381568.00
2006/06/05	1669.24	1685.29	1639.68	1684.62	72509154	36753453056.00
2006/06/06	1681.22	1692.82	1672.81	1679.13	67697231	33013692416.00
2006/06/07	1678.24	1678.24	1588.97	1589.55	77829653	38306680832.00
2006/06/08	1576.44	1596.12	1540.93	1591.49	60902149	30798413824.00
2006/06/09	1583.96	1594.44	1550.20	1551.38	51479081	26385973248.00
2006/06/12	1540.22	1566.45	1529.50	1552.80	34265078	18607337472.00
2006/06/13	1552.10	1570.10	1532.06	1548.49	34705421	18455095296.00
2006/06/14	1540.64	1540.64	1512.52	1531.33	35625899	17787400192.00
2006/06/15	1531.25	1551.30	1528.23	1533.98	30511547	15968950272.00
2006/06/16	1540.19	1574.47	1540.19	1574.47	36684377	19072020480.00
2006/06/19	1559.98	1591.85	1544.93	1586.29	39885132	21042378752.00
2006/06/20	1583.87	1592.83	1572.58	1592.33	38571338	20948387840.00
2006/06/21	1590.61	1617.71	1570.08	1598.12	42205680	22661457920.00
2006/06/22	1593.10	1605.25	1587.80	1596.07	34247351	18482104320.00
2006/06/23	1594.49	1608.11	1582.02	1605.71	37084893	21120286720.00
2006/06/26	1607.79	1635.80	1607.79	1633.45	41848467	24156276736.00
2006/06/27	1636.70	1642.57	1627.59	1639.55	38841406	21713770496.00
2006/06/28	1638.23	1642.35	1627.07	1639.29	35172680	18842155008.00
2006/06/29	1641.93	1672.10	1641.93	1671.62	56585061	29468911616.00
2006/06/30	1679.72	1690.95	1662.28	1672.21	53779912	28972767232.00
2006/07/03	1677.31	1697.83	1670.02	1697.28	52494029	28807616512.00
2006/07/04	1700.32	1702.66	1670.13	1681.55	58395591	33117880320.00
2006/07/05	1755.22	1757.47	1703.58	1718.56	63555173	32789825536.00
2006/07/06	1715.28	1742.20	1711.65	1741.47	52532166	30018273280.00
2006/07/07	1746.52	1750.03	1724.68	1730.19	51886620	29783449600.00
2006/07/10	1730.70	1737.03	1715.83	1734.33	41530505	24018257920.00
2006/07/11	1736.99	1746.72	1725.23	1745.81	44234855	24740218880.00
2006/07/12	1745.88	1753.28	1738.00	1740.00	53031084	30882099200.00
2006/07/13	1736.21	1737.59	1654.49	1655.77	73323437	40121413632.00
2006/07/14	1641.14	1676.75	1633.90	1665.21	44543091	24893425664.00
2006/07/17	1662.05	1684.34	1653.60	1682.89	34564518	20049434624.00
2006/07/18	1682.36	1684.67	1666.31	1684.25	33123423	18695004160.00
2006/07/19	1681.77	1681.77	1637.49	1645.16	37456761	20830253056.00
2006/07/20	1642.62	1658.05	1636.26	1655.12	30053886	16643908608.00
2006/07/21	1653.81	1669.29	1653.51	1665.33	31378235	16790382592.00
2006/07/24	1648.75	1667.62	1632.69	1665.94	32382276	17440169984.00
2006/07/25	1668.14	1690.61	1668.14	1685.46	35884535	19734200320.00
2006/07/26	1688.54	1691.43	1675.66	1686.65	32647313	17689071616.00
2006/07/27	1685.35	1701.61	1665.39	1675.17	37622828	20800372736.00
2006/07/28	1674.43	1678.53	1646.35	1662.03	34816499	18946060288.00
2006/07/31	1659.54	1659.54	1611.16	1612.73	35815196	19755202560.00
2006/08/01	1619.64	1625.04	1596.66	1600.61	35005082	18158839808.00
2006/08/02	1598.76	1608.78	1577.90	1600.87	29797936	15226204160.00
2006/08/03	1599.75	1609.43	1587.12	1601.06	21750206	11992713216.00
2006/08/04	1601.61	1612.10	1567.25	1570.15	27599474	14563850240.00
2006/08/07	1561.80	1570.05	1541.41	1547.44	26918053	13030099968.00
2006/08/08	1547.91	1581.75	1547.91	1580.58	26885275	12628294656.00
2006/08/09	1581.80	1585.17	1571.71	1578.57	23061045	11591547904.00
2006/08/10	1578.35	1606.94	1577.86	1606.06	27726003	13991066624.00
2006/08/11	1605.60	1610.76	1596.22	1605.93	24828367	12431558656.00
2006/08/14	1605.20	1611.66	1566.72	1570.74	27329048	13935211520.00
2006/08/15	1568.27	1596.65	1564.40	1595.66	21249056	11029110784.00
2006/08/16	1596.06	1616.45	1591.86	1616.41	30412980	15484322816.00
2006/08/17	1612.41	1612.41	1592.85	1603.33	24565126	12272058368.00
2006/08/18	1601.57	1614.36	1596.56	1598.02	25763032	11898082304.00
2006/08/21	1565.46	1602.13	1558.10	1601.15	24690593	12114980864.00
2006/08/22	1601.52	1619.07	1598.78	1613.35	28409604	15320871936.00
2006/08/23	1614.39	1621.40	1608.74	1612.40	28547541	15570990080.00
2006/08/24	1612.70	1623.17	1601.89	1623.02	26283215	13703113728.00
2006/08/25	1622.48	1630.05	1619.73	1623.03	30264372	15516242944.00
2006/08/28	1627.12	1651.29	1624.28	1650.44	43196254	21988038656.00
2006/08/29	1652.67	1667.53	1649.59	1651.02	52432530	27466291200.00
2006/08/30	1648.35	1656.23	1640.28	1655.19	33824660	17453674496.00
2006/08/31	1655.90	1661.47	1650.00	1658.64	37684303	19332618240.00
2006/09/01	1658.66	1660.52	1634.03	1636.69	38856456	20000940032.00
2006/09/04	1635.33	1657.69	1635.12	1657.52	35280021	17828757504.00
